product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja,marca,precio_tiendanube,barcode
6072,Omega 3 Sundance x100 Cápsulas,14630.94,269,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,Omega 3 Sundance x100 Cápsulas|Sundance|Sundance Omega 3 x100 Cápsulas|6072|100 Cápsulas,0.264,0.264,"Omega 3 Sundance x100 Cápsulas, nutricionales, suplemento de omega 3.",,true,false,tiendanube,Sundance,24384.90,840093100000.0
5698300,Pack x9 Hileret Light 50% Menos Calorías x250g,10420.38,101,9,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Pack x9 Hileret Light 50% Menos Calorías x250g|Hileret|Hileret Pack x9 Light 50% Menos Calorías x250g|5698300|250g|sin tacc|sin gluten|sin t.a.c.c.,0.239,0.239,"Pack x9 Hileret Light 50% Menos Calorías x250g, endulzantes, endulzantes.",,true,false,tiendanube,Hileret,17367.30,
5508999,Melena de León Fungileón Geonat x60 Cápsulas,13500.00,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Melena de León Fungileón Geonat x60 Cápsulas|Geonat|Geonat Melena de León Fungileón x60 Cápsulas|5508999|60 Cápsulas|vegano|vegana|plant based,0.840,0.840,"Melena de León Fungileón Geonat x60 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Geonat,22500.00,7798120000000.0
5468000,Vitamina C Vitamin Way x60 Cápsulas,5052.29,1,1,unidad,unidad,Suplementos,Nutricionales,,,Vitamina C Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Vitamina C x60 Cápsulas|5468000|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Vitamina C Vitamin Way x60 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,8420.48,7798010000000.0
5139,Café Instantáneo Liofilizado Juan Valdez Clásico 190g,43958.52,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café Instantáneo Liofilizado Juan Valdez Clásico 190g|Juan Valdez|Juan Valdez Café Instantáneo Liofilizado Clásico 190g|5139|190g,0.235,0.235,"Café Instantáneo Liofilizado Juan Valdez Clásico 190g, café, presentación individual.",,true,false,tiendanube,Juan Valdez,73264.20,7707210000000.0
5340000,Colágeno Tipo II Flex Advanced Geonat Frasco 375g,23100.00,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Colágeno Tipo II Flex Advanced Geonat Frasco 375g|Geonat|Geonat Colágeno Tipo II Flex Advanced Frasco 375g|5340000|375g,0.840,0.840,"Colágeno Tipo II Flex Advanced Geonat Frasco 375g, nutricionales, nutricionales.",,true,false,tiendanube,Geonat,38500.00,7798120000000.0
4555999,Aceto Balsámico Millán Laur 250 ml,5423.40,550,1,unidad,unidad,Alimentos y Bebidas,Aceites y Vinagres,,,Aceto Balsámico Millán Laur 250 ml|Millan|Millan Aceto Balsámico Millán Laur 250 ml|4555999|250 ml|sin tacc|sin gluten|sin t.a.c.c.,0.210,0.210,"Aceto Balsámico Millán Laur 250 ml, aceites y vinagres, aceites y vinagres.",,true,false,tiendanube,Millan,9039.00,7798160000000.0
5028000,Multi Magnesio Vitamin Way x30 Cápsulas,5074.26,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Multi Magnesio Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Multi Magnesio x30 Cápsulas|5028000|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Multi Magnesio Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.",,true,false,tiendanube,Vitamin Way,8457.10,7798008300000.0
5112,Café de Cápsulas Premium Mujeres Caféteras Juan Valdez - 8 Unidades,14131.20,0,1,unidad,unidad,Alimentos y Bebidas,Café,,,Café de Cápsulas Premium Mujeres Caféteras Juan Valdez - 8 Unidades|Juan Valdez|Juan Valdez Café de Cápsulas Premium Mujeres Caféteras - 8 Unidades|5112|8 Unidades,0.235,0.235,Café de Cápsulas Premium Mujeres Caféteras Juan Valdez - 8 Unidades.,,true,false,tiendanube,Juan Valdez,23552.00,7701360000000.0
5212000,Vitamina C Vitamin Way x30 Cápsulas,5351.89,0,1,unidad,unidad,Suplementos,Nutricionales,,,Vitamina C Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Vitamina C x30 Cápsulas|5212000|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Vitamina C Vitamin Way x30 Cápsulas, nutricionales, nutricionales, presentación individual.",,true,false,tiendanube,Vitamin Way,8919.81,7798010000000.0
4906999,Vegaone 2000 con Vitamina B12 Geonat x15 cápsulas sublinguales,6000.00,243,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Vegaone 2000 con Vitamina B12 Geonat x15 cápsulas sublinguales|Geonat|Geonat Vegaone 2000 con Vitamina B12 x15 cápsulas sublinguales|4906999|12 G|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.840,0.840,"Vegaone 2000 con Vitamina B12 Geonat x15 cápsulas sublinguales, nutricionales.",,true,false,tiendanube,Geonat,10000.00,7798120000000.0
2562000,Probiótico Lactobacillus Geonat x30 Cápsulas,11100.00,0,1,unidad,unidad,Suplementos,Nutricionales,Probióticos y Prebióticos,,Probiótico Lactobacillus Geonat x30 Cápsulas|Geonat|Geonat Probiótico Lactobacillus x30 Cápsulas|2562000|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Probiótico Lactobacillus Geonat x30 Cápsulas, nutricionales, nutricionales, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,18500.00,7798120000000.0
5432000,Up For Woman Vitamin Way x30 Cápsulas,3209.88,251,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Up For Woman Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Up For Woman x30 Cápsulas|5432000|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Up For Woman Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,5349.80,7798010000000.0
5529000,Citrato de Potasio Vitamin Way x30 Cápsulas,5473.78,247,1,unidad,unidad,Suplementos,Nutricionales,,,Citrato de Potasio Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Citrato de Potasio x30 Cápsulas|5529000|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Citrato de Potasio Vitamin Way x30 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,9122.97,7798008300000.0
273000,Yerba Mate Orgánica Pampa 500g.,4759.62,1222,1,unidad,unidad,Alimentos y Bebidas,Infusiones,,,Yerba Mate Orgánica Pampa 500g.|Pampa|Pampa Yerba Mate Orgánica 500g.|273000|500g|sin tacc|sin gluten|sin t.a.c.c.|organico,0.200,0.200,"Yerba Mate Orgánica Pampa 500g, infusiones, infusiones, presentación individual, marca Kiki.",,true,false,tiendanube,Pampa,7932.70,7790330000000.0
1266999,Omega 3 Chia Natufarma x60 Cápsulas,12134.96,0,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,Omega 3 Chia Natufarma x60 Cápsulas|Natufarma|Natufarma Omega 3 Chia x60 Cápsulas|1266999|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.294,0.294,"Omega 3 Chia Natufarma x60 Cápsulas, nutricionales, suplemento de omega 3.",,true,false,tiendanube,Natufarma,20224.94,7795380000000.0
5303999,Citrato de Magnesio 500 Geonat x30 Cápsulas,7200.00,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Citrato de Magnesio 500 Geonat x30 Cápsulas|Geonat|Geonat Citrato de Magnesio 500 x30 Cápsulas|5303999|500 G|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Citrato de Magnesio 500 Geonat x30 Cápsulas, nutricionales, suplemento de magnesio.",,true,false,tiendanube,Geonat,12000.00,7798120000000.0
273200,Pack x6 Yerba Mate Orgánica Pampa 500g. Suave,28555.90,203,6,unidad,unidad,Alimentos y Bebidas,Infusiones,,,Pack x6 Yerba Mate Orgánica Pampa 500g. Suave|Pampa|Pampa Pack x6 Yerba Mate Orgánica 500g. Suave|273200|500g|sin tacc|sin gluten|sin t.a.c.c.|organico,0.200,0.200,"Pack x6 Yerba Mate Orgánica Pampa 500g. Suave, infusiones, infusiones.",,true,false,tiendanube,Pampa,47593.16,7790330000000.0
273700,Pack x3 Yerba Mate Orgánica Pampa 500g. Suave,14277.48,407,3,unidad,unidad,Alimentos y Bebidas,Yerbas,,,Pack x3 Yerba Mate Orgánica Pampa 500g. Suave|Pampa|Pampa Pack x3 Yerba Mate Orgánica 500g. Suave|273700|500g|sin tacc|sin gluten|sin t.a.c.c.|organico,0.200,0.200,"Pack x3 Yerba Mate Orgánica Pampa 500g. Suave, yerbas, yerbas.",,true,false,tiendanube,Pampa,23795.80,7790330000000.0
4744,Omega 3 Aceite de Pescado Geonat x60 Cápsulas,15900.00,0,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,Omega 3 Aceite de Pescado Geonat x60 Cápsulas|Geonat|Geonat Omega 3 Aceite de Pescado x60 Cápsulas|4744|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"Omega 3 Aceite de Pescado Geonat x60 Cápsulas, nutricionales, suplemento de omega 3.",,true,false,tiendanube,Geonat,26500.00,7798120000000.0
5699,Hileret Clasico Edulcorante Caja x500 Sobres - 400 g,7897.74,0,1,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Hileret Clasico Edulcorante Caja x500 Sobres - 400 g|Hileret|5699|400 g|sin tacc|sin gluten|sin t.a.c.c.,0.239,0.239,"Hileret Clasico Edulcorante Caja x500 Sobres - 400 g, endulzantes.",,true,false,tiendanube,Hileret,13162.90,7790490000000.0
603100,Pack x3 Hileret Clasico Edulcorante Liquido 250 ml,4781.70,360,3,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Pack x3 Hileret Clasico Edulcorante Liquido 250 ml|Hileret|Hileret Pack x3 Clasico Edulcorante Liquido 250 ml|603100|250 ml|sin tacc|sin gluten|sin t.a.c.c.,0.239,0.239,"Pack x3 Hileret Clasico Edulcorante Liquido 250 ml, endulzantes, endulzantes.",,true,false,tiendanube,Hileret,7969.50,7790490000000.0
5700,Hileret Zucra Endulzante en Polvo x400 Sobres,8473.35,741,1,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Hileret Zucra Endulzante en Polvo x400 Sobres|Hileret|5700,0.239,0.239,"Hileret Zucra Endulzante en Polvo x400 Sobres, endulzantes, endulzantes, presentación individual.",,true,false,tiendanube,Hileret,14122.25,7794940000000.0
3286,Salsa de Ostras Panda Lee Kum Kee 255g,7863.29,70,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa de Ostras Panda Lee Kum Kee 255g|Lee Kum Kee|Lee Kum Kee Salsa de Ostras Panda 255g|3286|255g,0.239,0.239,"Salsa de Ostras Panda Lee Kum Kee 255g, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,13105.49,78895300000.0
KIT-4200MKFD32_0_v,PACK OMEGA 3 Aceite de Pescado x60 Cápsulas,28333.24,17,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,PACK OMEGA 3 Aceite de Pescado x60 Cápsulas|Geonat|Geonat PACK OMEGA 3 Aceite de Pescado x60 Cápsulas|KIT-4200MKFD32_0_v|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"PACK OMEGA 3 Aceite de Pescado x60 Cápsulas, marca Geonat, nutricionales.",,true,false,tiendanube,Geonat,47222.06,7798010000000.0
5657100,Pack x2 Dulce de Batata con Vainilla Profecia sin Tacc 500g,3726.05,34,2,unidad,unidad,Alimentos y Bebidas,,,,Pack x2 Dulce de Batata con Vainilla Profecia sin Tacc 500g|Profecia|Profecia Pack x2 Dulce de Batata con Vainilla sin Tacc 500g|5657100|500g|sin tacc|sin gluten|sin t.a.c.c.,0.205,0.205,"Pack x2 Dulce de Batata con Vainilla Profecia sin Tacc 500g, alimentos y bebidas.",,true,false,tiendanube,Profecia,6210.09,7798080000000.0
4238,Leche de Coco Chaokoh Tailandia 400 ml,6312.12,0,1,unidad,unidad,Alimentos y Bebidas,,,,Leche de Coco Chaokoh Tailandia 400 ml|Chaokoh|Chaokoh Leche de Coco Tailandia 400 ml|4238|400 ml,0.190,0.190,"Leche de Coco Chaokoh Tailandia 400 ml, alimentos y bebidas.",,true,false,tiendanube,Chaokoh,10520.20,44738018000.0
5694,Pimenton Picante de la Vera la Chinata 70g,7990.20,0,1,unidad,unidad,Alimentos y Bebidas,Condimentos y Especias,,,Pimenton Picante de la Vera la Chinata 70g|La Chinata|La Chinata Pimenton Picante de la Vera 70g|5694|70g,0.190,0.190,"Pimenton Picante de la Vera la Chinata 70g, condimentos y especias.",,true,false,tiendanube,La Chinata,13317.00,8421400000000.0
5693,Pimenton Dulce de la Vera la Chinata 70g,7526.52,0,1,unidad,unidad,Alimentos y Bebidas,Salsas y Condimentos,,,Pimenton Dulce de la Vera la Chinata 70g|La Chinata|La Chinata Pimenton Dulce de la Vera 70g|5693|70g,0.190,0.190,"Pimenton Dulce de la Vera la Chinata 70g, salsas y condimentos.",,true,false,tiendanube,La Chinata,12544.20,8421400000000.0
3790,Salsa Tabasco Garlic x60 ml,6757.86,222,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa Tabasco Garlic x60 ml|Tabasco|Tabasco Salsa Garlic x60 ml|3790|60 ml|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.220,0.220,"Salsa Tabasco Garlic x60 ml, aderezos y salsas, aderezos y salsas.",,true,false,tiendanube,Tabasco,11263.10,11210007000.0
5687,Próbioticos + Vitaminas Vitamin Way x30 Cápsulas sin Sabor,9509.58,54,1,unidad,unidad,Suplementos,Nutricionales,Probióticos y Prebióticos,,Próbioticos + Vitaminas Vitamin Way x30 Cápsulas sin Sabor|Vitamin Way|Vitamin Way Próbioticos + Vitaminas x30 Cápsulas sin Sabor|5687|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Próbioticos + Vitaminas Vitamin Way x30 Cápsulas sin Sabor, nutricionales.",,true,false,tiendanube,Vitamin Way,15849.30,7798010000000.0
5698100,Pack x3 Hileret Light 50% Menos Calorias x250 g,3473.46,303,3,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Pack x3 Hileret Light 50% Menos Calorias x250 g|Hileret|Hileret Pack x3 Light 50% Menos Calorias x250 g|5698100|250 g|sin tacc|sin gluten|sin t.a.c.c.,0.239,0.239,"Pack x3 Hileret Light 50% Menos Calorias x250 g, endulzantes.",,true,false,tiendanube,Hileret,5789.10,7794940000000.0
5698200,Pack x4 Hileret Light 50% Menos Calorias x250 g,4631.28,399,4,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Pack x4 Hileret Light 50% Menos Calorias x250 g|Hileret|Hileret Pack x4 Light 50% Menos Calorias x250 g|5698200|250 g|sin tacc|sin gluten|sin t.a.c.c.,0.239,0.239,"Pack x4 Hileret Light 50% Menos Calorias x250 g, endulzantes.",,true,false,tiendanube,Hileret,7718.80,7794940000000.0
Siluet100,Spirulina Siluett Vitamin Way x60 Cápsulas,4531.92,0,1,unidad,unidad,Suplementos,Nutricionales,Herbales,,Spirulina Siluett Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Spirulina Siluett x60 Cápsulas|Siluet100|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Spirulina Siluett Vitamin Way x60 Cápsulas, nutricionales, suplemento, presentación individual.",,true,false,tiendanube,Vitamin Way,7553.20,7798010000000.0
5733,Vitamina e 400 UI Vitamin Way x30 Cápsulas,4247.35,0,1,unidad,unidad,Suplementos,Nutricionales,Vitaminas y Minerales,,Vitamina e 400 UI Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Vitamina e 400 UI x30 Cápsulas|5733|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.900,0.900,"Vitamina e 400 UI Vitamin Way x30 Cápsulas, nutricionales, nutricionales.",,true,false,tiendanube,Vitamin Way,7078.92,7798010000000.0
603,Hileret Clasico Edulcorante Liquido 250 ml,1674.13,1081,1,unidad,unidad,Alimentos y Bebidas,Endulzantes,,,Hileret Clasico Edulcorante Liquido 250 ml|Hileret|603|250 ml|sin tacc|sin gluten|sin t.a.c.c.,0.239,0.239,"Hileret Clasico Edulcorante Liquido 250 ml, endulzantes, endulzantes, presentación individual.",,true,false,tiendanube,Hileret,2790.22,7790490000000.0
361100,Pack x2 Té Negro Royal Black Saint Gottard x20 Saquitos,3769.44,64,2,unidad,unidad,Alimentos y Bebidas,Infusiones,,,Pack x2 Té Negro Royal Black Saint Gottard x20 Saquitos|Saint Gottard|Saint Gottard Pack x2 Té Negro Royal Black x20 Saquitos|361100|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.760,0.760,"Pack x2 Té Negro Royal Black Saint Gottard x20 Saquitos, infusiones.",,true,false,tiendanube,Saint Gottard,6282.40,7798008291928
8000,Creatina Monohidrato Micronizada Vitamin Way Sport 300 g Sabor Naranja,18987.42,21,1,unidad,unidad,Suplementos,Deportivos,Creatina,,Creatina Monohidrato Micronizada Vitamin Way Sport 300 g Sabor Naranja|Vitamin Way|Vitamin Way Creatina Monohidrato Micronizada Sport 300 g Sabor Naranja|8000|300 g|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Creatina Monohidrato Micronizada Vitamin Way Sport 300 g Sabor Naranja, deportivos.",,true,false,tiendanube,Vitamin Way,31645.70,7798008300000.0
KIT-8837MKFD2F_0_v,PACK OMEGA 3 (aceite de pescado y chía) x60 Cápsulas,37964.26,5,1,unidad,unidad,Suplementos,Nutricionales,Omega 3,,PACK OMEGA 3 (aceite de pescado y chía) x60 Cápsulas|Geonat|Geonat PACK OMEGA 3 (aceite de pescado y chía) x60 Cápsulas|KIT-8837MKFD2F_0_v|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.840,0.840,"PACK OMEGA 3 (aceite de pescado y chía) x60 Cápsulas, marca Geonat, nutricionales.",,true,false,tiendanube,Geonat,63273.76,7798120000000.0
5690,Salsa Tabasco Sweet & Spicy 256 ml,10568.36,1,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa Tabasco Sweet & Spicy 256 ml|Tabasco|Tabasco Salsa Sweet & Spicy 256 ml|5690|256 ml,0.220,0.220,"Salsa Tabasco Sweet & Spicy 256 ml, aderezos y salsas.",,true,false,tiendanube,Tabasco,17613.93,11210694000.0
3445,Tabasco Habanero Pimiento Rojo Salsa Picante 60 ml,8810.93,264,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Tabasco Habanero Pimiento Rojo Salsa Picante 60 ml|Tabasco|3445|60 ml|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.220,0.220,"Tabasco Habanero Pimiento Rojo Salsa Picante 60 ml, aderezos y salsas.",,true,false,tiendanube,Tabasco,14684.88,11210007000.0
5691,Cous Cous Tipiak Semola de Trigo 250g,4002.00,0,1,unidad,unidad,Alimentos y Bebidas,Semillas y Granos,,,Cous Cous Tipiak Semola de Trigo 250g|Tipiak|Tipiak Cous Cous Semola de Trigo 250g|5691|250g,0.185,0.185,"Cous Cous Tipiak Semola de Trigo 250g, semillas y granos.",,true,false,tiendanube,Tipiak,6670.00,3600900000000.0
5692,Fideos de Arroz 5 Mm Mama 400 g sin Gluten,5512.16,0,1,unidad,unidad,Alimentos y Bebidas,,,,Fideos de Arroz 5 Mm Mama 400 g sin Gluten|Mama|Mama Fideos de Arroz 5 Mm 400 g sin Gluten|5692|400 g|sin tacc|sin gluten|sin t.a.c.c.,0.190,0.190,"Fideos de Arroz 5 Mm Mama 400 g sin Gluten, alimentos y bebidas.",,true,false,tiendanube,Mama,9186.94,8851880000000.0
3444,Tabasco Chipotle Ahumada Salsa Picante 60 ml,6757.86,246,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Tabasco Chipotle Ahumada Salsa Picante 60 ml|Tabasco|3444|60 ml|sin tacc|sin gluten|sin t.a.c.c.|vegano|vegana|plant based,0.220,0.220,"Tabasco Chipotle Ahumada Salsa Picante 60 ml, aderezos y salsas.",,true,false,tiendanube,Tabasco,11263.10,11210607000.0
5686,Magnesio Stress Vitamin Way x30 Cápsulas,5699.40,0,1,unidad,unidad,Suplementos,Nutricionales,Magnesio,,Magnesio Stress Vitamin Way x30 Cápsulas|Vitamin Way|Vitamin Way Magnesio Stress x30 Cápsulas|5686|30 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Magnesio Stress Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.",,true,false,tiendanube,Vitamin Way,9499.00,7798010000000.0
3989,Salsa Teriyaki Lee Kum Kee 250 ml,9202.57,0,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa Teriyaki Lee Kum Kee 250 ml|Lee Kum Kee|Lee Kum Kee Salsa Teriyaki 250 ml|3989|250 ml,0.239,0.239,"Salsa Teriyaki Lee Kum Kee 250 ml, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,15337.62,78895121000.0
5697,Salsa de Soja Oscura sabor champiñón Lee Kum Kee 500 ml,7814.43,82,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa de Soja Oscura sabor champiñón Lee Kum Kee 500 ml|Lee Kum Kee|Lee Kum Kee Salsa de Soja Oscura sabor champiñón 500 ml|5697|500 ml,0.239,0.239,"Salsa de Soja Oscura sabor champiñón Lee Kum Kee 500 ml, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,13024.05,78895129000.0
5696,Salsa de Soja Premium Lee Kum Kee 500 ml,7795.07,143,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa de Soja Premium Lee Kum Kee 500 ml|Lee Kum Kee|Lee Kum Kee Salsa de Soja Premium 500 ml|5696|500 ml,0.239,0.239,"Salsa de Soja Premium Lee Kum Kee 500 ml, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,12991.78,78895126000.0
6111,Salsa de Ostras Panda Lee Kum Kee 510g,10709.34,24,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa de Ostras Panda Lee Kum Kee 510g|Lee Kum Kee|Lee Kum Kee Salsa de Ostras Panda 510g|6111|510g,0.239,0.239,"Salsa de Ostras Panda Lee Kum Kee 510g, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,17848.90,78895300000.0
5695,Salsa de Soja Baja en Sodio Lee Kum Kee 500 ml,11587.86,2,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa de Soja Baja en Sodio Lee Kum Kee 500 ml|Lee Kum Kee|Lee Kum Kee Salsa de Soja Baja en Sodio 500 ml|5695|500 ml|sin sal|bajo en sodio,0.239,0.239,"Salsa de Soja Baja en Sodio Lee Kum Kee 500 ml, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,19313.10,78895130000.0
3289,Tabasco Verde Salsa Picante Suave Jalapeño 60 ml,6757.86,281,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Tabasco Verde Salsa Picante Suave Jalapeño 60 ml|Tabasco|3289|60 ml,0.220,0.220,"Tabasco Verde Salsa Picante Suave Jalapeño 60 ml, aderezos y salsas.",,true,false,tiendanube,Tabasco,11263.10,11210009000.0
3288,Tabasco Rojo Salsa Picante Pepper Sauce 60 ml,6945.54,306,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Tabasco Rojo Salsa Picante Pepper Sauce 60 ml|Tabasco|3288|60 ml|sin tacc|sin gluten|sin t.a.c.c.,0.220,0.220,"Tabasco Rojo Salsa Picante Pepper Sauce 60 ml, aderezos y salsas.",,true,false,tiendanube,Tabasco,11575.90,11210000000.0
5679999,Carnitine 1500 + Caffeine Vitamin Way x60 Cápsulas,12312.79,39,1,unidad,unidad,Suplementos,Deportivos,Quemadores,,Carnitine 1500 + Caffeine Vitamin Way x60 Cápsulas|Vitamin Way|Vitamin Way Carnitine 1500 + Caffeine x60 Cápsulas|5679999|60 Cápsulas|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Carnitine 1500 + Caffeine Vitamin Way x60 Cápsulas, deportivos, suplemento.",,true,false,tiendanube,Vitamin Way,20521.31,7798010000000.0
5685999,Brutal Mass Gainer Vitamin Way Sabor Chocolate 1500g,41876.10,0,1,unidad,unidad,Suplementos,Deportivos,Proteina,,Brutal Mass Gainer Vitamin Way Sabor Chocolate 1500g|Vitamin Way|Vitamin Way Brutal Mass Gainer Sabor Chocolate 1500g|5685999|1500g,0.900,0.900,"Brutal Mass Gainer Vitamin Way Sabor Chocolate 1500g, deportivos, deportivos.",,true,false,tiendanube,Vitamin Way,69793.50,7798010000000.0
5678999,Óxido Nítrico Pre Entreno Vitamin Way Sabor Limón 180g,13383.56,0,1,unidad,unidad,Suplementos,Deportivos,Pre entreno,,Óxido Nítrico Pre Entreno Vitamin Way Sabor Limón 180g|Vitamin Way|Vitamin Way Óxido Nítrico Pre Entreno Sabor Limón 180g|5678999|180g,0.900,0.900,"Óxido Nítrico Pre Entreno Vitamin Way Sabor Limón 180g, deportivos.",,true,false,tiendanube,Vitamin Way,22305.93,7798010000000.0
5675999,TRI Blend Whey + Collagen Vitamin Way Vainilla 900g,44541.19,0,1,unidad,unidad,Suplementos,Deportivos,Proteina,,TRI Blend Whey + Collagen Vitamin Way Vainilla 900g|Vitamin Way|Vitamin Way TRI Blend Whey + Collagen Vainilla 900g|5675999|900g|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"TRI Blend Whey + Collagen Vitamin Way Vainilla 900g, deportivos.",,true,false,tiendanube,Vitamin Way,74235.31,7798010000000.0
5670999,Whey Protein Tri Blend Vitamin Way 990 g Sabor Chocolate,56281.92,0,1,unidad,unidad,Suplementos,Deportivos,Proteina,,Whey Protein Tri Blend Vitamin Way 990 g Sabor Chocolate|Vitamin Way|Vitamin Way Whey Protein Tri Blend 990 g Sabor Chocolate|5670999|990 g|sin tacc|sin gluten|sin t.a.c.c.,0.900,0.900,"Whey Protein Tri Blend Vitamin Way 990 g Sabor Chocolate, deportivos.",,true,false,tiendanube,Vitamin Way,93803.20,7798010000000.0
45999,Curcumin Asian Geonat x30 Cápsulas,7200.00,163,1,unidad,unidad,Suplementos,Nutricionales,,,Curcumin Asian Geonat x30 Cápsulas|Geonat|Geonat Curcumin Asian x30 Cápsulas|45999|30 Cápsulas,0.840,0.840,"Curcumin Asian Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.",,true,false,tiendanube,Geonat,12000.00,7798120000000.0
3287,Salsa Agridulce Lee Kum Kee 240 g,9568.92,19,1,unidad,unidad,Alimentos y Bebidas,Aderezos y Salsas,,,Salsa Agridulce Lee Kum Kee 240 g|Lee Kum Kee|Lee Kum Kee Salsa Agridulce 240 g|3287|240 g,0.239,0.239,"Salsa Agridulce Lee Kum Kee 240 g, aderezos y salsas.",,true,false,tiendanube,Lee Kum Kee,15948.20,78895720000.0
