codigo_producto,nombre,descripcion_original,descripcion_mejorada,brand,alias_locales
2397,VELA BLANCAS C/ESTRELLAS AZULES Y CELESTES X 8 UNI,"Base o accesorio de pastelería VELA BLANCAS C/ESTRELLAS AZULES Y CELESTES X 8 UNI, marca PARTY STORE, x8 unidades.",Vela / accesorio de torta: VELA BLANCAS C/ESTRELLAS AZULES Y CELESTES X 8 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2545,VELA C/ PORTAVELA CELESTE X 24 UNIDADES,"Base o accesorio de pastelería VELA C/ PORTAVELA CELESTE X 24 UNIDADES, marca TUKY, x24 unidades.",Vela / accesorio de torta: VELA C/ PORTAVELA CELESTE X 24 UNIDADES. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2546,VELA C/ PORTAVELA ROSA X 24 UNIDADES,"Base o accesorio de pastelería VELA C/ PORTAVELA ROSA X 24 UNIDADES, marca TUKY, x24 unidades.",Vela / accesorio de torta: VELA C/ PORTAVELA ROSA X 24 UNIDADES. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2798,VELA FINITA GIBRE BLANCA X 12 UNIDADES,"Base o accesorio de pastelería VELA FINITA GIBRE BLANCA X 12 UNIDADES, marca PARTY STORE, x12 unidades.",Vela / accesorio de torta: VELA FINITA GIBRE BLANCA X 12 UNIDADES. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2799,VELA FINITA GIBRE CELESTE X 12 UNIDADES,"Base o accesorio de pastelería VELA FINITA GIBRE CELESTE X 12 UNIDADES, marca PARTY STORE, x12 unidades.",Vela / accesorio de torta: VELA FINITA GIBRE CELESTE X 12 UNIDADES. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2800,VELA FINITA GIBRE DORADA X 12 UNIDADES,"Base o accesorio de pastelería VELA FINITA GIBRE DORADA X 12 UNIDADES, marca PARTY STORE, x12 unidades.",Vela / accesorio de torta: VELA FINITA GIBRE DORADA X 12 UNIDADES. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2576,VELA FINITA GIBRE ROSA X 12 UNIDADES,"Base o accesorio de pastelería VELA FINITA GIBRE ROSA X 12 UNIDADES, marca PARTY STORE, x12 unidades.",Vela / accesorio de torta: VELA FINITA GIBRE ROSA X 12 UNIDADES. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2699,VELA FINITAS DE 17 CM X 24 UNI MULTICOLOR,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI MULTICOLOR, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI MULTICOLOR. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2517,VELA FINITAS DE 17 CM X 24 UNI NEON,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI NEON, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI NEON. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
1936,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS MULTICOLOR,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI TORNEADAS MULTICOLOR, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI TORNEADAS MULTICOLOR. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2581,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS BLANCA,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI TORNEADAS BLANCA, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI TORNEADAS BLANCA. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2382,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS CELESTE,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI TORNEADAS CELESTE, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI TORNEADAS CELESTE. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2583,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NEGRAS,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NEGRAS, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NEGRAS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2801,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NENA,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NENA, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NENA. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2582,VELA FINITAS DE 17 CM X 24 UNI TORNEADAS ROSA,"Base o accesorio de pastelería VELA FINITAS DE 17 CM X 24 UNI TORNEADAS ROSA, marca PARTY STORE, x24 unidades.",Vela / accesorio de torta: VELA FINITAS DE 17 CM X 24 UNI TORNEADAS ROSA. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2516,"VELA FINITAS17 CM X 24 UNI TORNEADA, VARON","Base o accesorio de pastelería VELA FINITAS17 CM X 24 UNI TORNEADA, VARON, marca PARTY STORE, x24 unidades.","Vela / accesorio de torta: VELA FINITAS17 CM X 24 UNI TORNEADA, VARON. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.",PARTY STORE,
2518,VELA GIBRE CELESTE Nº 0,"Base o accesorio de pastelería VELA GIBRE CELESTE Nº 0, marca TUKY.",Vela / accesorio de torta: VELA GIBRE CELESTE Nº 0. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2524,VELA GIBRE CELESTE Nº 5,"Base o accesorio de pastelería VELA GIBRE CELESTE Nº 5, marca TUKY.",Vela / accesorio de torta: VELA GIBRE CELESTE Nº 5. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2526,VELA GIBRE CELESTE Nº 7,"Base o accesorio de pastelería VELA GIBRE CELESTE Nº 7, marca TUKY.",Vela / accesorio de torta: VELA GIBRE CELESTE Nº 7. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2527,VELA GIBRE CELESTE Nº 8,"Base o accesorio de pastelería VELA GIBRE CELESTE Nº 8, marca TUKY.",Vela / accesorio de torta: VELA GIBRE CELESTE Nº 8. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2528,VELA GIBRE CELESTE Nº 9,"Base o accesorio de pastelería VELA GIBRE CELESTE Nº 9, marca TUKY.",Vela / accesorio de torta: VELA GIBRE CELESTE Nº 9. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2529,VELA GIBRE ROSA Nº 0,"Base o accesorio de pastelería VELA GIBRE ROSA Nº 0, marca TUKY.",Vela / accesorio de torta: VELA GIBRE ROSA Nº 0. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2533,VELA GIBRE ROSA Nº 4,"Base o accesorio de pastelería VELA GIBRE ROSA Nº 4, marca TUKY.",Vela / accesorio de torta: VELA GIBRE ROSA Nº 4. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2535,VELA GIBRE ROSA Nº 6,"Base o accesorio de pastelería VELA GIBRE ROSA Nº 6, marca TUKY.",Vela / accesorio de torta: VELA GIBRE ROSA Nº 6. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2536,VELA GIBRE ROSA Nº 7,"Base o accesorio de pastelería VELA GIBRE ROSA Nº 7, marca TUKY.",Vela / accesorio de torta: VELA GIBRE ROSA Nº 7. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2509,VELA LARGA CELESTES LUNARES RAYA Y PLATA X 10 UNI,"Base o accesorio de pastelería VELA LARGA CELESTES LUNARES RAYA Y PLATA X 10 UNI, marca PARTY STORE, x10 unidades.",Vela / accesorio de torta: VELA LARGA CELESTES LUNARES RAYA Y PLATA X 10 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2874,VELA LARGA GIBRE BICOLOR CELESTE X 16 UNI,"Base o accesorio de pastelería VELA LARGA GIBRE BICOLOR CELESTE X 16 UNI, marca PARTY STORE, x16 unidades.",Vela / accesorio de torta: VELA LARGA GIBRE BICOLOR CELESTE X 16 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2875,VELA LARGA GIBRE BICOLOR MULTICOLOR X 16 UNI,"Base o accesorio de pastelería VELA LARGA GIBRE BICOLOR MULTICOLOR X 16 UNI, marca PARTY STORE, x16 unidades.",Vela / accesorio de torta: VELA LARGA GIBRE BICOLOR MULTICOLOR X 16 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2510,VELA LARGA ROSA LUNARES RAYA/ PLATA X 10 UNI,"Base o accesorio de pastelería VELA LARGA ROSA LUNARES RAYA/ PLATA X 10 UNI, marca PARTY STORE, x10 unidades.",Vela / accesorio de torta: VELA LARGA ROSA LUNARES RAYA/ PLATA X 10 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2400,VELA LARGAS METALIZADAS DORADAS X 8,"Base o accesorio de pastelería VELA LARGAS METALIZADAS DORADAS X 8, marca PARTY STORE.",Vela / accesorio de torta: VELA LARGAS METALIZADAS DORADAS X 8. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2398,VELA LARGAS PLATEADAS METALIZADAS X 8 UDS,"Base o accesorio de pastelería VELA LARGAS PLATEADAS METALIZADAS X 8 UDS, marca PARTY STORE.",Vela / accesorio de torta: VELA LARGAS PLATEADAS METALIZADAS X 8 UDS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2542,VELA LUNARES ROSA,"Base o accesorio de pastelería VELA LUNARES ROSA, marca TUKY.",Vela / accesorio de torta: VELA LUNARES ROSA. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2511,VELA MAGICA CELESTE X 10 UNI,"Base o accesorio de pastelería VELA MAGICA CELESTE X 10 UNI, marca PARTY STORE, x10 unidades.",Vela / accesorio de torta: VELA MAGICA CELESTE X 10 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2574,VELA MAGICA MULTICOLOR BLISTER X 10 UDS,"Base o accesorio de pastelería VELA MAGICA MULTICOLOR BLISTER X 10 UDS, marca PARTY STORE.",Vela / accesorio de torta: VELA MAGICA MULTICOLOR BLISTER X 10 UDS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2512,VELA MAGICA ROSA X 10 UNI,"Base o accesorio de pastelería VELA MAGICA ROSA X 10 UNI, marca PARTY STORE, x10 unidades.",Vela / accesorio de torta: VELA MAGICA ROSA X 10 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2580,VELA SET DINO X 5 UNI,"Base o accesorio de pastelería VELA SET DINO X 5 UNI, marca PARTY STORE, x5 unidades.",Vela / accesorio de torta: VELA SET DINO X 5 UNI. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2698,VELA SET DONAS X 5 PIEZAS,"Base o accesorio de pastelería VELA SET DONAS X 5 PIEZAS, marca PARTY STORE.",Vela / accesorio de torta: VELA SET DONAS X 5 PIEZAS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2399,VELA SET ESTRELLAS METALIZADAS X 5 PIEZAS,"Base o accesorio de pastelería VELA SET ESTRELLAS METALIZADAS X 5 PIEZAS, marca PARTY STORE.",Vela / accesorio de torta: VELA SET ESTRELLAS METALIZADAS X 5 PIEZAS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2195,VELA SET FELIZ CUMPLE X 11 PIEZAS,"Base o accesorio de pastelería VELA SET FELIZ CUMPLE X 11 PIEZAS, marca PARTY STORE.",Vela / accesorio de torta: VELA SET FELIZ CUMPLE X 11 PIEZAS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2513,VELA SET PRINCESAS X 5 PIEZAS,"Base o accesorio de pastelería VELA SET PRINCESAS X 5 PIEZAS, marca PARTY STORE.",Vela / accesorio de torta: VELA SET PRINCESAS X 5 PIEZAS. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
1966,VELA TIRABUZON X 4 UNIDADES,"Base o accesorio de pastelería VELA TIRABUZON X 4 UNIDADES, marca TUKY, x4 unidades.",Vela / accesorio de torta: VELA TIRABUZON X 4 UNIDADES. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2018,VELA TORNEADAS AZULES Y AMARILLAS X 24 UN (BOCA),"Base o accesorio de pastelería VELA TORNEADAS AZULES Y AMARILLAS X 24 UN (BOCA), marca PARTY STORE.",Vela / accesorio de torta: VELA TORNEADAS AZULES Y AMARILLAS X 24 UN (BOCA). Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2019,VELA TORNEADAS ROJAS Y BLANCAS X 24 UN (RIVER),"Base o accesorio de pastelería VELA TORNEADAS ROJAS Y BLANCAS X 24 UN (RIVER), marca PARTY STORE.",Vela / accesorio de torta: VELA TORNEADAS ROJAS Y BLANCAS X 24 UN (RIVER). Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
1967,VELA ZIG ZAG X 8 UNIDADES,"Base o accesorio de pastelería VELA ZIG ZAG X 8 UNIDADES, marca TUKY, x8 unidades.",Vela / accesorio de torta: VELA ZIG ZAG X 8 UNIDADES. Marca TUKY. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TUKY,
2575,VELAS DINO 10 UNIDADES,"Base o accesorio de pastelería VELAS DINO 10 UNIDADES, marca PARTY STORE.",Vela / accesorio de torta: VELAS DINO 10 UNIDADES. Marca PARTY STORE. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,PARTY STORE,
2573,VELAS LARGAS METALIZADAS ROSA GOLD X 8 UDS,"Base o accesorio de pastelería VELAS LARGAS METALIZADAS ROSA GOLD X 8 UDS, marca TODAS.",Vela / accesorio de torta: VELAS LARGAS METALIZADAS ROSA GOLD X 8 UDS. Marca TODAS. Categoría: BANDEJAS / BASES/BANDEJAS/PIROTINES/VELAS. Venta mayorista para heladerías y pastelerías.,TODAS,
1769,BAÑADORA ACERO INOX 1 BOCA 2250 CC,"Accesorio BAÑADORA ACERO INOX 1 BOCA 2250 CC, marca ANION.",Insumo mayorista para heladería y repostería: BAÑADORA ACERO INOX 1 BOCA 2250 CC. Marca ANION. Categoría: ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ANION,
2925,BAÑADORA ACERO INOX. 2 BOCA 2250 CC,"Accesorio BAÑADORA ACERO INOX. 2 BOCA 2250 CC, marca ANION.",Insumo mayorista para heladería y repostería: BAÑADORA ACERO INOX. 2 BOCA 2250 CC. Marca ANION. Categoría: ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ANION,
2792,CUCHARITA COMESTIBLE SIN TACC X 250 U,"Accesorio CUCHARITA COMESTIBLE SIN TACC X 250 U, marca ECOBELLA, x250 unidades.",Insumo mayorista para heladería y repostería: CUCHARITA COMESTIBLE SIN TACC X 250 U. Marca ECOBELLA. Categoría: CUCHARITAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ECOBELLA,
1874,CUCHARITA CONCAVAS P/HELADOS X 5 KG,"Accesorio CUCHARITA CONCAVAS P/HELADOS X 5 KG, marca PLAST. GIANCARLI, 5 KG.",Insumo para preparar helados: CUCHARITA CONCAVAS P/HELADOS X 5 KG. Marca PLAST. GIANCARLI. GIANCARLI. Categoría: CUCHARITAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,PLAST. GIANCARLI,
1991,CUCHARITA EUROPEA X KG,"Accesorio CUCHARITA EUROPEA X KG, marca FOURPLAST.",Insumo mayorista para heladería y repostería: CUCHARITA EUROPEA X KG. Marca FOURPLAST. Categoría: CUCHARITAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,FOURPLAST,
1662,CUCHARITA PARA HELADOS A. PLAST X KG,"Accesorio CUCHARITA PARA HELADOS A. PLAST X KG, marca ACHA PLAST.",Insumo para preparar helados: CUCHARITA PARA HELADOS A. PLAST X KG. Marca ACHA PLAST. Categoría: CUCHARITAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ACHA PLAST,
1995,CUCHARITA SUNDAE FP X CAJA (APROX 1000 U),"Accesorio CUCHARITA SUNDAE FP X CAJA (APROX 1000 U), marca FOURPLAST.",Insumo mayorista para heladería y repostería: CUCHARITA SUNDAE FP X CAJA (APROX 1000 U). Marca FOURPLAST. Categoría: CUCHARITAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,FOURPLAST,
2652,CUCHARITA SUNDAE FP X CAJA NEGRA,"Accesorio CUCHARITA SUNDAE FP X CAJA NEGRA, marca FOURPLAST.",Insumo mayorista para heladería y repostería: CUCHARITA SUNDAE FP X CAJA NEGRA. Marca FOURPLAST. Categoría: CUCHARITAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,FOURPLAST,
1933,ESPATULA DE ALUMINIO MBB,"Accesorio ESPATULA DE ALUMINIO MBB, marca MOBEGPLAST.",Insumo mayorista para heladería y repostería: ESPATULA DE ALUMINIO MBB. Marca MOBEGPLAST. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,MOBEGPLAST,
2219,ESPATULA ITALIANA MANGO ERGONOMICO,"Accesorio ESPATULA ITALIANA MANGO ERGONOMICO, marca MOBEGPLAST.",Insumo mayorista para heladería y repostería: ESPATULA ITALIANA MANGO ERGONOMICO. Marca MOBEGPLAST. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,MOBEGPLAST,
2415,HELAFILM PARA 1 KG X 700 UNI. APROX,"Accesorio HELAFILM PARA 1 KG X 700 UNI. APROX, 1 KG, x700 unidades.",Insumo mayorista para heladería y repostería: HELAFILM PARA 1 KG X 700 UNI. Marca HELAFILM. APROX. Categoría: ACCESORIOS. Venta mayorista para heladerías y pastelerías.,HELAFILM,
2414,HELAFILM PARA 1/2 KG X 1000 UNI. APROX,"Accesorio HELAFILM PARA 1/2 KG X 1000 UNI. APROX, 2 KG, x1000 unidades.",Insumo mayorista para heladería y repostería: HELAFILM PARA 1/2 KG X 1000 UNI. Marca HELAFILM. APROX. Categoría: ACCESORIOS. Venta mayorista para heladerías y pastelerías.,HELAFILM,
2413,HELAFILM PARA 1/4 KG X 1300 UNI. APROX,"Accesorio HELAFILM PARA 1/4 KG X 1300 UNI. APROX, 4 KG.",Insumo mayorista para heladería y repostería: HELAFILM PARA 1/4 KG X 1300 UNI. Marca HELAFILM. APROX. Categoría: ACCESORIOS. Venta mayorista para heladerías y pastelerías.,HELAFILM,
2725,LLAVE ALLEN LARGA TIPO ¨T¨ DE 5 MM P/MEDIA BOLA,"Accesorio LLAVE ALLEN LARGA TIPO ¨T¨ DE 5 MM P/MEDIA BOLA, marca MOBEGPLAST.",Insumo mayorista para heladería y repostería: LLAVE ALLEN LARGA TIPO ¨T¨ DE 5 MM P/MEDIA BOLA. Marca MOBEGPLAST. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,MOBEGPLAST,
2426,MEDIA BOLA ACERO INOX/PLAST 40 GRS X UNIDAD ANION,"Accesorio MEDIA BOLA ACERO INOX/PLAST 40 GRS X UNIDAD ANION, 40 GRS.",Insumo mayorista para heladería y repostería: MEDIA BOLA ACERO INOX/PLAST 40 GRS X UNIDAD ANION. Marca ANION. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ANION,
1760,MEDIA BOLA ACERO INOX/PLAST 80 GRS X UNIDAD ANION,"Accesorio MEDIA BOLA ACERO INOX/PLAST 80 GRS X UNIDAD ANION, 80 GRS.",Insumo mayorista para heladería y repostería: MEDIA BOLA ACERO INOX/PLAST 80 GRS X UNIDAD ANION. Marca ANION. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ANION,
2190,MEDIA BOLA MBB ACERO INOX. 40 GRS X UNIDAD,"Accesorio MEDIA BOLA MBB ACERO INOX. 40 GRS X UNIDAD, marca MOBEGPLAST, 40 GRS.",Insumo mayorista para heladería y repostería: MEDIA BOLA MBB ACERO INOX. 40 GRS X UNIDAD. Marca MOBEGPLAST. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,MOBEGPLAST,
2105,MEDIA LUNA PLASTICA BAJA HIELO,"Accesorio MEDIA LUNA PLASTICA BAJA HIELO, marca MOBEGPLAST.",Insumo mayorista para heladería y repostería: MEDIA LUNA PLASTICA BAJA HIELO. Marca MOBEGPLAST. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,MOBEGPLAST,
1768,RESORTES PARA MEDIA BOLA X UNI MOBEEG,"Accesorio RESORTES PARA MEDIA BOLA X UNI MOBEEG, marca MOBEGPLAST.",Insumo mayorista para heladería y repostería: RESORTES PARA MEDIA BOLA X UNI MOBEEG. Marca MOBEGPLAST. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,MOBEGPLAST,
2427,RESORTES PARA MEDIA BOLA ANION,Accesorio RESORTES PARA MEDIA BOLA ANION.,Insumo mayorista para heladería y repostería: RESORTES PARA MEDIA BOLA ANION. Marca ANION. Categoría: ESPATULAS Y CUCHARAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,ANION,
2213,SERVILLETAS ZIG ZAG P/HEL. X 10.000 UDS 9 DE JULIO,"Accesorio SERVILLETAS ZIG ZAG P/HEL. X 10.000 UDS 9 DE JULIO, marca NUEVE DE JULIO.",Insumo mayorista para heladería y repostería: SERVILLETAS ZIG ZAG P/HEL. X 10.000 UDS 9 DE JULIO. Marca NUEVE DE JULIO. Categoría: SERVILLETAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,NUEVE DE JULIO,
2416,SERVILLETAS BAR CAJA X 10.000 U,"Accesorio SERVILLETAS BAR CAJA X 10.000 U, marca NUEVE DE JULIO.",Insumo mayorista para heladería y repostería: SERVILLETAS BAR CAJA X 10.000 U. Marca NUEVE DE JULIO. Categoría: SERVILLETAS / ACCESORIOS. Venta mayorista para heladerías y pastelerías.,NUEVE DE JULIO,
