product_code,umv_tipo,unidades_por_display,displays_por_bulto,unidades_por_bulto,accion,estado
0236,unidad,,,12,cargar_packing_desde_nombre,actualizado
0241,unidad,12,2,24,cargar_packing_desde_nombre,actualizado
0296,unidad,,,12,cargar_packing_desde_nombre,actualizado
0560,unidad,,,30,cargar_packing_desde_nombre,actualizado
0606,unidad,,,36,cargar_packing_desde_nombre,actualizado
0936,unidad,,,24,cargar_packing_desde_nombre,actualizado
0942,unidad,,,24,cargar_packing_desde_nombre,actualizado
0945,unidad,,,24,cargar_packing_desde_nombre,actualizado
0956,unidad,,,24,cargar_packing_desde_nombre,actualizado
0958,unidad,,,24,cargar_packing_desde_nombre,actualizado
10033,unidad,,,28,cargar_packing_desde_nombre,actualizado
10044,unidad,,,12,cargar_packing_desde_nombre,actualizado
10053,unidad,,,30,cargar_packing_desde_nombre,actualizado
10054,unidad,,,36,cargar_packing_desde_nombre,actualizado
10096,unidad,,,4,cargar_packing_desde_nombre,actualizado
10097,unidad,,,4,cargar_packing_desde_nombre,actualizado
10105,unidad,,,6,cargar_packing_desde_nombre,actualizado
10110,unidad,,,36,cargar_packing_desde_nombre,actualizado
10113,unidad,,,12,cargar_packing_desde_nombre,actualizado
10136,unidad,,,12,cargar_packing_desde_nombre,actualizado
10145,unidad,,,24,cargar_packing_desde_nombre,actualizado
10170,unidad,,,40,cargar_packing_desde_nombre,actualizado
10171,unidad,,,25,cargar_packing_desde_nombre,actualizado
10191,unidad,,,120,cargar_packing_desde_nombre,actualizado
10194,unidad,,,120,cargar_packing_desde_nombre,actualizado
10197,unidad,,,36,cargar_packing_desde_nombre,actualizado
10205,unidad,,,47,cargar_packing_desde_nombre,actualizado
10206,unidad,,,20,cargar_packing_desde_nombre,actualizado
10209,unidad,,,47,cargar_packing_desde_nombre,actualizado
10211,unidad,,,44,cargar_packing_desde_nombre,actualizado
10215,unidad,,,44,cargar_packing_desde_nombre,actualizado
10217,unidad,,,44,cargar_packing_desde_nombre,actualizado
10235,unidad,,,8,cargar_packing_desde_nombre,actualizado
10239,unidad,,,12,cargar_packing_desde_nombre,actualizado
10269,unidad,,,40,cargar_packing_desde_nombre,actualizado
10275,unidad,,,18,cargar_packing_desde_nombre,actualizado
10282,unidad,,,12,cargar_packing_desde_nombre,actualizado
10292,unidad,,,48,cargar_packing_desde_nombre,actualizado
10297,display,3,12,12,cargar_packing_desde_nombre,actualizado
10298,display,3,12,12,cargar_packing_desde_nombre,actualizado
10299,unidad,,,12,cargar_packing_desde_nombre,actualizado
10306,unidad,,,30,cargar_packing_desde_nombre,actualizado
10313,unidad,,,10,cargar_packing_desde_nombre,actualizado
10314,unidad,,,24,cargar_packing_desde_nombre,actualizado
10315,unidad,,,24,cargar_packing_desde_nombre,actualizado
10323,unidad,,,6,cargar_packing_desde_nombre,actualizado
10324,unidad,,,36,cargar_packing_desde_nombre,actualizado
10334,unidad,14,6,84,cargar_packing_desde_nombre,actualizado
10335,unidad,14,6,84,cargar_packing_desde_nombre,actualizado
10349,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
10355,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10356,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10357,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10359,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10360,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10367,unidad,10,8,80,cargar_packing_desde_nombre,actualizado
10369,unidad,10,8,80,cargar_packing_desde_nombre,actualizado
10370,unidad,10,8,80,cargar_packing_desde_nombre,actualizado
10393,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
10397,unidad,,,8,cargar_packing_desde_nombre,actualizado
10427,unidad,,,12,cargar_packing_desde_nombre,actualizado
10428,unidad,,,12,cargar_packing_desde_nombre,actualizado
10431,unidad,,,12,cargar_packing_desde_nombre,actualizado
10443,unidad,,,18,cargar_packing_desde_nombre,actualizado
10485,unidad,,,8,cargar_packing_desde_nombre,actualizado
10487,unidad,,,12,cargar_packing_desde_nombre,actualizado
10496,unidad,,,12,cargar_packing_desde_nombre,actualizado
10497,unidad,,,12,cargar_packing_desde_nombre,actualizado
10498,unidad,,,8,cargar_packing_desde_nombre,actualizado
10506,unidad,,,12,cargar_packing_desde_nombre,actualizado
10507,unidad,,,12,cargar_packing_desde_nombre,actualizado
10508,unidad,,,12,cargar_packing_desde_nombre,actualizado
10509,unidad,,,12,cargar_packing_desde_nombre,actualizado
10510,unidad,,,12,cargar_packing_desde_nombre,actualizado
10511,unidad,,,12,cargar_packing_desde_nombre,actualizado
10512,unidad,,,12,cargar_packing_desde_nombre,actualizado
10513,unidad,,,12,cargar_packing_desde_nombre,actualizado
10514,unidad,,,12,cargar_packing_desde_nombre,actualizado
10515,unidad,,,12,cargar_packing_desde_nombre,actualizado
10516,unidad,,,12,cargar_packing_desde_nombre,actualizado
10517,unidad,,,12,cargar_packing_desde_nombre,actualizado
10518,unidad,,,12,cargar_packing_desde_nombre,actualizado
10519,unidad,,,12,cargar_packing_desde_nombre,actualizado
10520,unidad,,,12,cargar_packing_desde_nombre,actualizado
10521,unidad,,,12,cargar_packing_desde_nombre,actualizado
10522,unidad,,,12,cargar_packing_desde_nombre,actualizado
10523,unidad,,,12,cargar_packing_desde_nombre,actualizado
10524,unidad,,,12,cargar_packing_desde_nombre,actualizado
10525,unidad,,,12,cargar_packing_desde_nombre,actualizado
10526,unidad,,,12,cargar_packing_desde_nombre,actualizado
10527,unidad,,,12,cargar_packing_desde_nombre,actualizado
10528,unidad,,,12,cargar_packing_desde_nombre,actualizado
10529,unidad,,,12,cargar_packing_desde_nombre,actualizado
10532,unidad,,,6,cargar_packing_desde_nombre,actualizado
10538,unidad,,,24,cargar_packing_desde_nombre,actualizado
10540,unidad,,,24,cargar_packing_desde_nombre,actualizado
10541,unidad,,,24,cargar_packing_desde_nombre,actualizado
10544,unidad,,,6,cargar_packing_desde_nombre,actualizado
10559,unidad,,,24,cargar_packing_desde_nombre,actualizado
10568,unidad,,,12,cargar_packing_desde_nombre,actualizado
10569,unidad,,,12,cargar_packing_desde_nombre,actualizado
10570,unidad,,,12,cargar_packing_desde_nombre,actualizado
10571,unidad,,,12,cargar_packing_desde_nombre,actualizado
10572,unidad,,,12,cargar_packing_desde_nombre,actualizado
10579,unidad,,,30,cargar_packing_desde_nombre,actualizado
10580,unidad,,,22,cargar_packing_desde_nombre,actualizado
10585,unidad,12,4,48,cargar_packing_desde_nombre,actualizado
10586,unidad,12,4,48,cargar_packing_desde_nombre,actualizado
10632,unidad,,,30,cargar_packing_desde_nombre,actualizado
10634,unidad,,,30,cargar_packing_desde_nombre,actualizado
10657,unidad,,,12,cargar_packing_desde_nombre,actualizado
10661,unidad,,,12,cargar_packing_desde_nombre,actualizado
10662,unidad,,,12,cargar_packing_desde_nombre,actualizado
10666,unidad,,,12,cargar_packing_desde_nombre,actualizado
10691,unidad,,,6,cargar_packing_desde_nombre,actualizado
10718,unidad,,,12,cargar_packing_desde_nombre,actualizado
10731,unidad,,,18,cargar_packing_desde_nombre,actualizado
10736,unidad,,,6,cargar_packing_desde_nombre,actualizado
10771,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10783,unidad,,,25,cargar_packing_desde_nombre,actualizado
10808,unidad,,,12,cargar_packing_desde_nombre,actualizado
10811,unidad,,,30,cargar_packing_desde_nombre,actualizado
10819,unidad,,,16,cargar_packing_desde_nombre,actualizado
10820,unidad,20,15,300,cargar_packing_desde_nombre,actualizado
10830,unidad,,,6,cargar_packing_desde_nombre,actualizado
10841,unidad,15,6,90,cargar_packing_desde_nombre,actualizado
10842,unidad,,,24,cargar_packing_desde_nombre,actualizado
10848,unidad,,,24,cargar_packing_desde_nombre,actualizado
10851,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
10854,unidad,,,4,cargar_packing_desde_nombre,actualizado
10857,unidad,,,12,cargar_packing_desde_nombre,actualizado
10859,unidad,,,12,cargar_packing_desde_nombre,actualizado
10861,unidad,,,12,cargar_packing_desde_nombre,actualizado
10863,unidad,,,12,cargar_packing_desde_nombre,actualizado
10870,unidad,,,20,cargar_packing_desde_nombre,actualizado
10871,unidad,,,20,cargar_packing_desde_nombre,actualizado
10872,unidad,,,20,cargar_packing_desde_nombre,actualizado
10876,unidad,,,20,cargar_packing_desde_nombre,actualizado
10878,unidad,,,20,cargar_packing_desde_nombre,actualizado
10880,unidad,,,10,cargar_packing_desde_nombre,actualizado
10881,unidad,,,24,cargar_packing_desde_nombre,actualizado
10882,unidad,,,10,cargar_packing_desde_nombre,actualizado
10883,unidad,,,10,cargar_packing_desde_nombre,actualizado
10884,unidad,,,10,cargar_packing_desde_nombre,actualizado
10886,unidad,,,36,cargar_packing_desde_nombre,actualizado
10890,unidad,,,44,cargar_packing_desde_nombre,actualizado
10891,unidad,,,22,cargar_packing_desde_nombre,actualizado
10914,unidad,,,36,cargar_packing_desde_nombre,actualizado
10923,unidad,,,12,cargar_packing_desde_nombre,actualizado
10930,unidad,,,24,cargar_packing_desde_nombre,actualizado
10932,unidad,,,6,cargar_packing_desde_nombre,actualizado
10934,unidad,,,16,cargar_packing_desde_nombre,actualizado
10942,unidad,,,12,cargar_packing_desde_nombre,actualizado
10947,unidad,,,12,cargar_packing_desde_nombre,actualizado
10948,unidad,,,4,cargar_packing_desde_nombre,actualizado
10960,unidad,,,18,cargar_packing_desde_nombre,actualizado
10961,unidad,,,18,cargar_packing_desde_nombre,actualizado
10962,unidad,,,18,cargar_packing_desde_nombre,actualizado
10963,unidad,,,18,cargar_packing_desde_nombre,actualizado
10964,unidad,,,18,cargar_packing_desde_nombre,actualizado
10974,unidad,,,48,cargar_packing_desde_nombre,actualizado
10975,unidad,,,48,cargar_packing_desde_nombre,actualizado
10977,unidad,6,6,36,cargar_packing_desde_nombre,actualizado
10998,unidad,,,32,cargar_packing_desde_nombre,actualizado
11000,unidad,,,32,cargar_packing_desde_nombre,actualizado
11001,unidad,,,30,cargar_packing_desde_nombre,actualizado
11002,unidad,15,6,90,cargar_packing_desde_nombre,actualizado
11004,unidad,,,20,cargar_packing_desde_nombre,actualizado
11005,unidad,,,20,cargar_packing_desde_nombre,actualizado
11006,unidad,,,20,cargar_packing_desde_nombre,actualizado
11020,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
11025,unidad,,,18,cargar_packing_desde_nombre,actualizado
11027,unidad,,,12,cargar_packing_desde_nombre,actualizado
11029,unidad,,,32,cargar_packing_desde_nombre,actualizado
11037,unidad,,,12,cargar_packing_desde_nombre,actualizado
11038,unidad,,,12,cargar_packing_desde_nombre,actualizado
11039,unidad,,,12,cargar_packing_desde_nombre,actualizado
11053,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
11055,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
11061,unidad,,,18,cargar_packing_desde_nombre,actualizado
11070,unidad,,,36,cargar_packing_desde_nombre,actualizado
11124,unidad,,,12,cargar_packing_desde_nombre,actualizado
11132,unidad,,,20,cargar_packing_desde_nombre,actualizado
11133,unidad,,,20,cargar_packing_desde_nombre,actualizado
11134,unidad,,,20,cargar_packing_desde_nombre,actualizado
11136,unidad,,,44,cargar_packing_desde_nombre,actualizado
11137,unidad,,,44,cargar_packing_desde_nombre,actualizado
11138,unidad,,,44,cargar_packing_desde_nombre,actualizado
1115,unidad,,,6,cargar_packing_desde_nombre,actualizado
11184,unidad,,,16,cargar_packing_desde_nombre,actualizado
11187,unidad,,,16,cargar_packing_desde_nombre,actualizado
11206,unidad,,,4,cargar_packing_desde_nombre,actualizado
11207,unidad,,,4,cargar_packing_desde_nombre,actualizado
11209,unidad,,,12,cargar_packing_desde_nombre,actualizado
11232,unidad,,,24,cargar_packing_desde_nombre,actualizado
11239,unidad,,,20,cargar_packing_desde_nombre,actualizado
11241,unidad,,,12,cargar_packing_desde_nombre,actualizado
11242,unidad,,,12,cargar_packing_desde_nombre,actualizado
11246,unidad,,,12,cargar_packing_desde_nombre,actualizado
11248,unidad,,,12,cargar_packing_desde_nombre,actualizado
11249,unidad,,,12,cargar_packing_desde_nombre,actualizado
11250,unidad,,,12,cargar_packing_desde_nombre,actualizado
11282,unidad,,,28,cargar_packing_desde_nombre,actualizado
11287,unidad,,,24,cargar_packing_desde_nombre,actualizado
11288,unidad,,,24,cargar_packing_desde_nombre,actualizado
11289,unidad,,,24,cargar_packing_desde_nombre,actualizado
11294,unidad,,,4,cargar_packing_desde_nombre,actualizado
11339,unidad,,,16,cargar_packing_desde_nombre,actualizado
11341,unidad,,,24,cargar_packing_desde_nombre,actualizado
11556,unidad,,,8,cargar_packing_desde_nombre,actualizado
11557,unidad,,,4,cargar_packing_desde_nombre,actualizado
11559,unidad,6,6,36,cargar_packing_desde_nombre,actualizado
11561,unidad,,,6,cargar_packing_desde_nombre,actualizado
11562,unidad,,,12,cargar_packing_desde_nombre,actualizado
11563,unidad,,,12,cargar_packing_desde_nombre,actualizado
11564,unidad,,,12,cargar_packing_desde_nombre,actualizado
11574,unidad,,,32,cargar_packing_desde_nombre,actualizado
11580,unidad,12,6,72,cargar_packing_desde_nombre,actualizado
11581,unidad,,,20,cargar_packing_desde_nombre,actualizado
11582,unidad,12,6,72,cargar_packing_desde_nombre,actualizado
11583,unidad,,,20,cargar_packing_desde_nombre,actualizado
11585,display,24,8,8,cargar_packing_desde_nombre,actualizado
11590,unidad,16,4,64,cargar_packing_desde_nombre,actualizado
11606,unidad,,,12,cargar_packing_desde_nombre,actualizado
11610,unidad,,,20,cargar_packing_desde_nombre,actualizado
11616,unidad,,,12,cargar_packing_desde_nombre,actualizado
11635,unidad,,,6,cargar_packing_desde_nombre,actualizado
11639,unidad,,,6,cargar_packing_desde_nombre,actualizado
11640,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
11641,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
11644,display,12,12,12,cargar_packing_desde_nombre,actualizado
11656,unidad,,,24,cargar_packing_desde_nombre,actualizado
11657,unidad,,,24,cargar_packing_desde_nombre,actualizado
11720,unidad,,,12,cargar_packing_desde_nombre,actualizado
11768,unidad,,,12,cargar_packing_desde_nombre,actualizado
11795,unidad,,,20,cargar_packing_desde_nombre,actualizado
11805,unidad,,,24,cargar_packing_desde_nombre,actualizado
11825,unidad,,,24,cargar_packing_desde_nombre,actualizado
11826,unidad,,,12,cargar_packing_desde_nombre,actualizado
11832,unidad,,,12,cargar_packing_desde_nombre,actualizado
11836,unidad,,,12,cargar_packing_desde_nombre,actualizado
11837,unidad,,,6,cargar_packing_desde_nombre,actualizado
11841,unidad,,,8,cargar_packing_desde_nombre,actualizado
11842,unidad,,,6,cargar_packing_desde_nombre,actualizado
11849,unidad,,,12,cargar_packing_desde_nombre,actualizado
11861,unidad,,,48,cargar_packing_desde_nombre,actualizado
11862,unidad,,,48,cargar_packing_desde_nombre,actualizado
11863,unidad,,,48,cargar_packing_desde_nombre,actualizado
11864,unidad,,,24,cargar_packing_desde_nombre,actualizado
11865,unidad,,,24,cargar_packing_desde_nombre,actualizado
11866,unidad,,,24,cargar_packing_desde_nombre,actualizado
11867,unidad,,,21,cargar_packing_desde_nombre,actualizado
11870,unidad,,,12,cargar_packing_desde_nombre,actualizado
11871,unidad,,,4,cargar_packing_desde_nombre,actualizado
11893,unidad,,,24,cargar_packing_desde_nombre,actualizado
11894,unidad,6,8,48,cargar_packing_desde_nombre,actualizado
11895,unidad,6,8,48,cargar_packing_desde_nombre,actualizado
11975,unidad,,,12,cargar_packing_desde_nombre,actualizado
11976,unidad,,,12,cargar_packing_desde_nombre,actualizado
11977,unidad,,,12,cargar_packing_desde_nombre,actualizado
11978,unidad,,,12,cargar_packing_desde_nombre,actualizado
11979,unidad,,,12,cargar_packing_desde_nombre,actualizado
11982,unidad,,,6,cargar_packing_desde_nombre,actualizado
12018,unidad,,,24,cargar_packing_desde_nombre,actualizado
12019,unidad,,,48,cargar_packing_desde_nombre,actualizado
12021,unidad,,,32,cargar_packing_desde_nombre,actualizado
12044,unidad,16,8,128,cargar_packing_desde_nombre,actualizado
12077,unidad,,,12,cargar_packing_desde_nombre,actualizado
12078,unidad,,,12,cargar_packing_desde_nombre,actualizado
12090,unidad,,,36,cargar_packing_desde_nombre,actualizado
12103,unidad,,,24,cargar_packing_desde_nombre,actualizado
12104,unidad,,,36,cargar_packing_desde_nombre,actualizado
12114,unidad,,,24,cargar_packing_desde_nombre,actualizado
12116,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
12118,unidad,,,48,cargar_packing_desde_nombre,actualizado
12128,unidad,,,6,cargar_packing_desde_nombre,actualizado
12132,unidad,,,6,cargar_packing_desde_nombre,actualizado
12144,unidad,,,12,cargar_packing_desde_nombre,actualizado
12146,unidad,,,10,cargar_packing_desde_nombre,actualizado
12151,unidad,,,36,cargar_packing_desde_nombre,actualizado
12152,unidad,,,24,cargar_packing_desde_nombre,actualizado
12154,unidad,,,12,cargar_packing_desde_nombre,actualizado
12155,unidad,,,12,cargar_packing_desde_nombre,actualizado
12158,unidad,,,32,cargar_packing_desde_nombre,actualizado
12159,unidad,,,60,cargar_packing_desde_nombre,actualizado
12176,display,50,16,16,cargar_packing_desde_nombre,actualizado
12178,unidad,,,6,cargar_packing_desde_nombre,actualizado
12179,unidad,,,12,cargar_packing_desde_nombre,actualizado
12180,unidad,,,12,cargar_packing_desde_nombre,actualizado
12181,unidad,,,12,cargar_packing_desde_nombre,actualizado
12182,unidad,,,12,cargar_packing_desde_nombre,actualizado
12200,unidad,,,6,cargar_packing_desde_nombre,actualizado
12201,unidad,,,6,cargar_packing_desde_nombre,actualizado
12206,unidad,,,12,cargar_packing_desde_nombre,actualizado
12210,unidad,,,30,cargar_packing_desde_nombre,actualizado
12211,unidad,,,30,cargar_packing_desde_nombre,actualizado
12214,unidad,,,30,cargar_packing_desde_nombre,actualizado
12221,unidad,,,24,cargar_packing_desde_nombre,actualizado
12229,unidad,,,12,cargar_packing_desde_nombre,actualizado
12231,unidad,,,24,cargar_packing_desde_nombre,actualizado
12252,unidad,,,24,cargar_packing_desde_nombre,actualizado
12254,unidad,,,36,cargar_packing_desde_nombre,actualizado
12264,unidad,,,12,cargar_packing_desde_nombre,actualizado
12277,unidad,,,32,cargar_packing_desde_nombre,actualizado
12278,unidad,,,32,cargar_packing_desde_nombre,actualizado
12282,unidad,,,12,cargar_packing_desde_nombre,actualizado
12283,unidad,,,12,cargar_packing_desde_nombre,actualizado
12284,unidad,,,12,cargar_packing_desde_nombre,actualizado
12300,unidad,,,12,cargar_packing_desde_nombre,actualizado
12303,unidad,,,12,cargar_packing_desde_nombre,actualizado
12304,unidad,,,12,cargar_packing_desde_nombre,actualizado
12307,unidad,,,2,cargar_packing_desde_nombre,actualizado
12308,unidad,,,2,cargar_packing_desde_nombre,actualizado
12311,unidad,,,12,cargar_packing_desde_nombre,actualizado
12314,unidad,,,24,cargar_packing_desde_nombre,actualizado
12316,display,12,12,12,cargar_packing_desde_nombre,actualizado
12317,unidad,,,8,cargar_packing_desde_nombre,actualizado
12318,unidad,,,8,cargar_packing_desde_nombre,actualizado
12319,unidad,,,24,cargar_packing_desde_nombre,actualizado
12326,unidad,,,32,cargar_packing_desde_nombre,actualizado
12333,unidad,14,6,84,cargar_packing_desde_nombre,actualizado
12335,unidad,,,12,cargar_packing_desde_nombre,actualizado
12338,unidad,,,24,cargar_packing_desde_nombre,actualizado
12339,unidad,,,24,cargar_packing_desde_nombre,actualizado
12340,unidad,,,24,cargar_packing_desde_nombre,actualizado
12342,unidad,,,44,cargar_packing_desde_nombre,actualizado
12344,unidad,,,24,cargar_packing_desde_nombre,actualizado
12353,unidad,,,16,cargar_packing_desde_nombre,actualizado
12354,unidad,,,24,cargar_packing_desde_nombre,actualizado
12369,unidad,,,30,cargar_packing_desde_nombre,actualizado
12370,unidad,,,30,cargar_packing_desde_nombre,actualizado
12371,unidad,,,30,cargar_packing_desde_nombre,actualizado
12388,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
12389,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
12409,unidad,16,8,128,cargar_packing_desde_nombre,actualizado
12444,unidad,,,90,cargar_packing_desde_nombre,actualizado
12455,unidad,,,18,cargar_packing_desde_nombre,actualizado
12496,unidad,,,44,cargar_packing_desde_nombre,actualizado
12500,unidad,,,44,cargar_packing_desde_nombre,actualizado
12504,unidad,,,44,cargar_packing_desde_nombre,actualizado
12511,unidad,,,24,cargar_packing_desde_nombre,actualizado
12512,unidad,,,24,cargar_packing_desde_nombre,actualizado
12533,unidad,,,24,cargar_packing_desde_nombre,actualizado
12534,unidad,,,24,cargar_packing_desde_nombre,actualizado
12536,unidad,,,24,cargar_packing_desde_nombre,actualizado
12538,unidad,10,4,40,cargar_packing_desde_nombre,actualizado
12543,unidad,10,4,40,cargar_packing_desde_nombre,actualizado
12546,unidad,10,4,40,cargar_packing_desde_nombre,actualizado
12554,unidad,6,8,48,cargar_packing_desde_nombre,actualizado
12593,unidad,,,20,cargar_packing_desde_nombre,actualizado
12629,unidad,15,6,90,cargar_packing_desde_nombre,actualizado
12630,unidad,,,24,cargar_packing_desde_nombre,actualizado
12672,unidad,,,25,cargar_packing_desde_nombre,actualizado
12674,unidad,,,25,cargar_packing_desde_nombre,actualizado
12680,display,3,12,12,cargar_packing_desde_nombre,actualizado
12682,display,3,12,12,cargar_packing_desde_nombre,actualizado
12684,unidad,,,24,cargar_packing_desde_nombre,actualizado
12690,unidad,,,35,cargar_packing_desde_nombre,actualizado
12691,unidad,,,8,cargar_packing_desde_nombre,actualizado
12694,unidad,,,12,cargar_packing_desde_nombre,actualizado
12701,unidad,,,2,cargar_packing_desde_nombre,actualizado
12706,display,3,60,60,cargar_packing_desde_nombre,actualizado
12711,unidad,,,24,cargar_packing_desde_nombre,actualizado
12712,unidad,,,12,cargar_packing_desde_nombre,actualizado
12713,unidad,,,18,cargar_packing_desde_nombre,actualizado
12715,unidad,,,18,cargar_packing_desde_nombre,actualizado
12716,unidad,,,18,cargar_packing_desde_nombre,actualizado
12728,unidad,,,12,cargar_packing_desde_nombre,actualizado
12730,unidad,,,12,cargar_packing_desde_nombre,actualizado
12732,unidad,,,12,cargar_packing_desde_nombre,actualizado
12737,unidad,,,6,cargar_packing_desde_nombre,actualizado
12754,unidad,,,14,cargar_packing_desde_nombre,actualizado
12756,display,6,12,12,cargar_packing_desde_nombre,actualizado
12758,unidad,4,12,48,cargar_packing_desde_nombre,actualizado
12772,unidad,6,8,48,cargar_packing_desde_nombre,actualizado
12774,unidad,,,12,cargar_packing_desde_nombre,actualizado
12775,unidad,,,12,cargar_packing_desde_nombre,actualizado
12776,unidad,8,6,48,cargar_packing_desde_nombre,actualizado
12777,unidad,8,6,48,cargar_packing_desde_nombre,actualizado
12778,unidad,8,6,48,cargar_packing_desde_nombre,actualizado
12782,unidad,,,18,cargar_packing_desde_nombre,actualizado
12783,unidad,,,28,cargar_packing_desde_nombre,actualizado
12784,unidad,,,12,cargar_packing_desde_nombre,actualizado
12790,unidad,,,20,cargar_packing_desde_nombre,actualizado
12795,unidad,,,6,cargar_packing_desde_nombre,actualizado
12800,unidad,,,48,cargar_packing_desde_nombre,actualizado
12801,unidad,,,48,cargar_packing_desde_nombre,actualizado
12802,unidad,,,50,cargar_packing_desde_nombre,actualizado
12808,unidad,,,30,cargar_packing_desde_nombre,actualizado
12812,unidad,,,24,cargar_packing_desde_nombre,actualizado
12813,unidad,,,30,cargar_packing_desde_nombre,actualizado
12814,unidad,,,12,cargar_packing_desde_nombre,actualizado
12835,unidad,,,18,cargar_packing_desde_nombre,actualizado
12837,unidad,,,18,cargar_packing_desde_nombre,actualizado
12841,unidad,,,18,cargar_packing_desde_nombre,actualizado
12842,unidad,,,24,cargar_packing_desde_nombre,actualizado
12843,unidad,,,24,cargar_packing_desde_nombre,actualizado
12853,unidad,,,10,cargar_packing_desde_nombre,actualizado
12855,unidad,,,24,cargar_packing_desde_nombre,actualizado
12860,unidad,,,15,cargar_packing_desde_nombre,actualizado
12861,unidad,,,12,cargar_packing_desde_nombre,actualizado
12870,unidad,,,20,cargar_packing_desde_nombre,actualizado
12874,unidad,,,12,cargar_packing_desde_nombre,actualizado
12875,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
12876,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
12877,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
12882,unidad,,,16,cargar_packing_desde_nombre,actualizado
12890,unidad,,,16,cargar_packing_desde_nombre,actualizado
12919,unidad,,,12,cargar_packing_desde_nombre,actualizado
12928,unidad,,,24,cargar_packing_desde_nombre,actualizado
12934,unidad,,,30,cargar_packing_desde_nombre,actualizado
12935,unidad,,,16,cargar_packing_desde_nombre,actualizado
12936,unidad,,,48,cargar_packing_desde_nombre,actualizado
12937,unidad,,,30,cargar_packing_desde_nombre,actualizado
12938,unidad,,,16,cargar_packing_desde_nombre,actualizado
12940,unidad,,,30,cargar_packing_desde_nombre,actualizado
12941,unidad,,,30,cargar_packing_desde_nombre,actualizado
12952,unidad,,,40,cargar_packing_desde_nombre,actualizado
12955,unidad,,,36,cargar_packing_desde_nombre,actualizado
12956,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
12959,unidad,,,44,cargar_packing_desde_nombre,actualizado
12962,unidad,,,60,cargar_packing_desde_nombre,actualizado
12997,unidad,,,24,cargar_packing_desde_nombre,actualizado
13004,unidad,,,18,cargar_packing_desde_nombre,actualizado
13016,unidad,,,6,cargar_packing_desde_nombre,actualizado
13030,unidad,,,6,cargar_packing_desde_nombre,actualizado
13031,unidad,,,12,cargar_packing_desde_nombre,actualizado
13047,unidad,,,12,cargar_packing_desde_nombre,actualizado
13059,unidad,8,8,64,cargar_packing_desde_nombre,actualizado
13070,unidad,,,6,cargar_packing_desde_nombre,actualizado
13071,unidad,,,12,cargar_packing_desde_nombre,actualizado
13080,unidad,,,20,cargar_packing_desde_nombre,actualizado
13081,unidad,,,24,cargar_packing_desde_nombre,actualizado
13082,unidad,,,24,cargar_packing_desde_nombre,actualizado
13083,unidad,,,18,cargar_packing_desde_nombre,actualizado
13087,unidad,,,60,cargar_packing_desde_nombre,actualizado
13088,unidad,,,32,cargar_packing_desde_nombre,actualizado
13089,unidad,,,20,cargar_packing_desde_nombre,actualizado
13097,unidad,,,30,cargar_packing_desde_nombre,actualizado
13098,unidad,,,24,cargar_packing_desde_nombre,actualizado
13099,unidad,,,16,cargar_packing_desde_nombre,actualizado
13105,unidad,,,36,cargar_packing_desde_nombre,actualizado
13107,unidad,,,36,cargar_packing_desde_nombre,actualizado
13116,unidad,,,12,cargar_packing_desde_nombre,actualizado
13117,unidad,,,30,cargar_packing_desde_nombre,actualizado
13127,unidad,,,32,cargar_packing_desde_nombre,actualizado
13134,unidad,10,12,120,cargar_packing_desde_nombre,actualizado
13139,display,4,16,16,cargar_packing_desde_nombre,actualizado
13148,unidad,,,12,cargar_packing_desde_nombre,actualizado
13158,unidad,,,12,cargar_packing_desde_nombre,actualizado
13161,unidad,,,12,cargar_packing_desde_nombre,actualizado
13214,unidad,12,2,24,cargar_packing_desde_nombre,actualizado
13233,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
13234,unidad,6,4,24,cargar_packing_desde_nombre,actualizado
13240,unidad,,,24,cargar_packing_desde_nombre,actualizado
13254,unidad,,,24,cargar_packing_desde_nombre,actualizado
13260,unidad,,,36,cargar_packing_desde_nombre,actualizado
13261,unidad,,,36,cargar_packing_desde_nombre,actualizado
13262,unidad,,,36,cargar_packing_desde_nombre,actualizado
13263,unidad,,,36,cargar_packing_desde_nombre,actualizado
13268,unidad,,,30,cargar_packing_desde_nombre,actualizado
